Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,Transaction Month
TXN_3817784,Salad,25.0,5.0,5.0,Digital Wallet,Takeaway,2023-11-25,November
TXN_1749105,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-10-17,October
TXN_9731530,Tea,9.0,1.5,6.0,Credit Card,In-store,2023-06-23,June
TXN_1248266,Salad,3.0,5.0,15.0,Credit Card,In-store,2023-10-14,October
TXN_5400273,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-05-24,May
TXN_2255634,Salad,4.0,5.0,20.0,Cash,In-store,2023-04-09,April
TXN_3312002,Sandwich,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-04-30,April
TXN_5331122,Salad,4.0,5.0,20.0,Credit Card,In-store,2023-09-26,September
TXN_1227800,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-02-19,February
TXN_1867836,Juice,1.0,3.0,3.0,Credit Card,In-store,2023-03-21,March
TXN_3051509,Cookie,5.0,1.0,5.0,Credit Card,In-store,2023-03-07,March
TXN_5108804,Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-09-26,September
TXN_2699583,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-07-26,July
TXN_1622577,Juice,1.0,3.0,3.0,Cash,Takeaway,2023-03-14,March
TXN_9508880,Coffee,4.0,2.0,8.0,Digital Wallet,In-store,2023-10-26,October
TXN_2156218,Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-07-24,July
TXN_8271025,Juice,5.0,3.0,15.0,Credit Card,In-store,2023-03-09,March
TXN_4894699,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-02-20,February
TXN_5427338,Juice,18.0,3.0,6.0,Digital Wallet,In-store,2023-04-27,April
TXN_8631468,Juice,1.0,3.0,3.0,Credit Card,In-store,2023-10-10,October
TXN_6315590,Tea,5.0,1.5,7.5,Cash,In-store,2023-10-04,October
TXN_7825457,Juice,5.0,3.0,15.0,Cash,Takeaway,2023-09-15,September
TXN_2378096,Tea,3.0,1.5,4.5,Cash,Takeaway,2023-09-22,September
TXN_2627056,Sandwich,4.0,4.0,16.0,Digital Wallet,In-store,2023-04-22,April
TXN_5062280,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-07-05,July
TXN_3620110,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-06-01,June
TXN_7290923,Salad,3.0,5.0,15.0,Credit Card,In-store,2023-02-09,February
TXN_1005331,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-11-04,November
TXN_1579182,Juice,5.0,3.0,15.0,Cash,In-store,2023-02-20,February
TXN_7311097,Coffee,5.0,2.0,10.0,Digital Wallet,In-store,2023-08-05,August
TXN_4836614,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-04-03,April
TXN_7477271,Tea,5.0,1.5,7.5,Cash,Takeaway,2023-07-12,July
TXN_6503052,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-04-21,April
TXN_6471268,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-02-10,February
TXN_6843517,Sandwich,5.0,4.0,20.0,Credit Card,In-store,2023-01-02,January
TXN_9370304,Sandwich,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-09-01,September
TXN_9298053,Juice,5.0,3.0,15.0,Cash,In-store,2023-06-29,June
TXN_1446862,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-09-26,September
TXN_4987246,Cookie,3.0,1.0,3.0,Digital Wallet,Takeaway,2023-11-24,November
TXN_6271219,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-06-07,June
TXN_2614545,Tea,1.0,1.5,1.5,Credit Card,In-store,2023-08-10,August
TXN_4917580,Coffee,3.0,2.0,6.0,Digital Wallet,In-store,2023-03-08,March
TXN_6236864,Tea,2.0,1.5,3.0,Digital Wallet,In-store,2023-08-17,August
TXN_7825648,Coffee,1.0,2.0,2.0,Cash,Takeaway,2023-05-18,May
TXN_1853196,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-08-28,August
TXN_7201361,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-05-26,May
TXN_6902481,Juice,3.0,3.0,9.0,Cash,In-store,2023-09-03,September
TXN_4041845,Juice,5.0,3.0,15.0,Credit Card,Takeaway,2023-12-01,December
TXN_8861272,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-03-27,March
TXN_7527954,Juice,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-12-09,December
TXN_2229365,Sandwich,2.0,4.0,8.0,Cash,In-store,2023-09-07,September
TXN_5563675,Tea,3.0,1.5,4.5,Digital Wallet,In-store,2023-01-01,January
TXN_7416770,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-04-08,April
TXN_8632098,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-01-06,January
TXN_3520908,Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-08-01,August
TXN_7907499,Juice,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-04-18,April
TXN_8360073,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-06-15,June
TXN_4840295,Sandwich,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-02-02,February
TXN_4140167,Coffee,2.0,2.0,4.0,Cash,In-store,2023-06-29,June
TXN_2690515,Sandwich,2.0,4.0,8.0,Cash,Takeaway,2023-09-06,September
TXN_2080682,Coffee,3.0,2.0,6.0,Credit Card,In-store,2023-05-02,May
TXN_8399341,Tea,5.0,1.5,7.5,Cash,Takeaway,2023-03-22,March
TXN_5661891,Salad,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-10-28,October
TXN_3164212,Sandwich,4.0,4.0,16.0,Digital Wallet,In-store,2023-11-14,November
TXN_1834831,Salad,5.0,5.0,25.0,Digital Wallet,In-store,2023-02-16,February
TXN_3360401,Tea,2.0,1.5,3.0,Cash,Takeaway,2023-02-05,February
TXN_6036520,Coffee,5.0,2.0,10.0,Cash,In-store,2023-09-15,September
TXN_1582958,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-12-08,December
TXN_9834415,Cookie,2.0,1.0,2.0,Credit Card,In-store,2023-12-28,December
TXN_7325430,Coffee,2.0,2.0,4.0,Cash,In-store,2023-04-17,April
TXN_6440365,Sandwich,2.0,4.0,8.0,Cash,Takeaway,2023-05-14,May
TXN_4002629,Juice,5.0,3.0,15.0,Credit Card,In-store,2023-06-15,June
TXN_4244830,Coffee,5.0,2.0,10.0,Credit Card,In-store,2023-04-24,April
TXN_2217038,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-06-12,June
TXN_6259827,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-06-14,June
TXN_6551087,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-05-02,May
TXN_1643039,Cookie,3.0,1.0,3.0,Cash,In-store,2023-02-17,February
TXN_3683787,Tea,5.0,1.5,7.5,Credit Card,Takeaway,2023-09-16,September
TXN_5765576,Sandwich,5.0,4.0,20.0,Credit Card,In-store,2023-11-22,November
TXN_4155134,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-05-07,May
TXN_1795044,Coffee,2.0,2.0,4.0,Digital Wallet,In-store,2023-08-15,August
TXN_3328393,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-04-16,April
TXN_2399870,Salad,4.0,5.0,20.0,Credit Card,In-store,2023-04-08,April
TXN_8898121,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-03-26,March
TXN_4735392,Sandwich,3.0,4.0,12.0,Credit Card,Takeaway,2023-04-04,April
TXN_3244935,Salad,5.0,5.0,25.0,Digital Wallet,Takeaway,2023-11-24,November
TXN_8410712,Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-10-23,October
TXN_8997048,Juice,1.0,3.0,3.0,Cash,In-store,2023-12-05,December
TXN_6009395,Sandwich,4.0,4.0,16.0,Cash,In-store,2023-07-20,July
TXN_3733753,Sandwich,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-03-10,March
TXN_4084548,Salad,2.0,5.0,10.0,Cash,In-store,2023-07-21,July
TXN_7125945,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-01-30,January
TXN_8103439,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-11-30,November
TXN_9474082,Salad,3.0,5.0,15.0,Digital Wallet,In-store,2023-03-22,March
TXN_2623927,Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-01-27,January
TXN_8707598,Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-10-22,October
TXN_2810554,Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-02-18,February
TXN_5435751,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-05-24,May
TXN_9991468,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-11-30,November
TXN_1339457,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-05-23,May
TXN_5186460,Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-11-07,November
TXN_8936782,Juice,5.0,3.0,15.0,Cash,In-store,2023-04-01,April
TXN_6885561,Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-06-24,June
TXN_4089089,Sandwich,5.0,4.0,20.0,Credit Card,In-store,2023-10-26,October
TXN_6304285,Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-11-16,November
TXN_7792996,Salad,4.0,5.0,20.0,Cash,Takeaway,2023-12-20,December
TXN_3653328,Cookie,4.0,1.0,4.0,Digital Wallet,In-store,2023-06-27,June
TXN_3003876,Cookie,3.0,1.0,3.0,Cash,In-store,2023-08-27,August
TXN_4015634,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-06-28,June
TXN_8166394,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-12-22,December
TXN_1270603,Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-12-03,December
TXN_8837886,Sandwich,3.0,4.0,12.0,Cash,Takeaway,2023-04-20,April
TXN_1437275,Coffee,3.0,2.0,6.0,Credit Card,In-store,2023-07-22,July
TXN_5791605,Sandwich,3.0,4.0,12.0,Credit Card,Takeaway,2023-05-17,May
TXN_5836079,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-07-14,July
TXN_2897115,Coffee,3.0,2.0,6.0,Digital Wallet,In-store,2023-06-23,June
TXN_8916613,Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-06-19,June
TXN_9251292,Tea,2.0,1.5,3.0,Cash,In-store,2023-01-20,January
TXN_9639025,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-12-06,December
TXN_7770253,Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-01-06,January
TXN_9196116,Juice,2.0,3.0,6.0,Credit Card,In-store,2023-07-06,July
TXN_5405799,Coffee,3.0,2.0,6.0,Cash,In-store,2023-08-13,August
TXN_1701500,Sandwich,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-01-05,January
TXN_6669163,Cookie,1.0,1.0,1.0,Credit Card,Takeaway,2023-07-26,July
TXN_9695128,Juice,1.0,3.0,3.0,Cash,In-store,2023-12-21,December
TXN_8700156,Tea,4.0,1.5,6.0,Credit Card,In-store,2023-12-25,December
TXN_7192920,Sandwich,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-02-28,February
TXN_1866816,Juice,3.0,3.0,9.0,Cash,In-store,2023-08-21,August
TXN_2423762,Coffee,1.0,2.0,2.0,Credit Card,In-store,2023-08-12,August
TXN_4007506,Salad,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-01-19,January
TXN_4371760,Sandwich,2.0,4.0,8.0,Cash,In-store,2023-01-12,January
TXN_4468830,Sandwich,4.0,4.0,16.0,Digital Wallet,In-store,2023-11-10,November
TXN_1908100,Juice,2.0,3.0,6.0,Cash,In-store,2023-04-17,April
TXN_3892344,Cookie,2.0,1.0,2.0,Credit Card,In-store,2023-07-28,July
TXN_3023841,Tea,3.0,1.5,4.5,Digital Wallet,Takeaway,2023-04-29,April
TXN_8793244,Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-05-08,May
TXN_5764993,Salad,3.0,5.0,15.0,Digital Wallet,Takeaway,2023-04-26,April
TXN_2628941,Sandwich,1.0,4.0,4.0,Cash,In-store,2023-12-27,December
TXN_5448602,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-01-17,January
TXN_1346517,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-03-20,March
TXN_9277534,Sandwich,2.0,4.0,8.0,Credit Card,In-store,2023-04-25,April
TXN_4946991,Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-04-17,April
TXN_9663098,Juice,2.0,3.0,6.0,Cash,In-store,2023-06-10,June
TXN_2492586,Salad,3.0,5.0,15.0,Cash,Takeaway,2023-05-17,May
TXN_2450799,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-11-26,November
TXN_6145837,Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-08-27,August
TXN_3665727,Cookie,1.0,1.0,1.0,Cash,In-store,2023-10-13,October
TXN_5067056,Sandwich,1.0,4.0,4.0,Cash,In-store,2023-08-13,August
TXN_8453110,Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-06-24,June
TXN_4954887,Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-06-11,June
TXN_4449173,Coffee,4.0,2.0,2.0,Digital Wallet,Takeaway,2023-04-05,April
TXN_6641409,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-11-21,November
TXN_6132959,Salad,5.0,5.0,25.0,Digital Wallet,Takeaway,2023-07-01,July
TXN_8626161,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-11-23,November
TXN_7099050,Salad,3.0,5.0,15.0,Credit Card,Takeaway,2023-01-18,January
TXN_8938663,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-09-09,September
TXN_5039624,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-04-27,April
TXN_9565465,Tea,3.0,1.5,4.5,Credit Card,In-store,2023-12-26,December
TXN_6301600,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-02-28,February
TXN_4784128,Sandwich,3.0,4.0,12.0,Cash,Takeaway,2023-08-27,August
TXN_5807634,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-05-23,May
TXN_5560205,Coffee,3.0,2.0,6.0,Cash,In-store,2023-12-22,December
TXN_2193092,Juice,4.0,3.0,12.0,Cash,Takeaway,2023-10-30,October
TXN_1833277,Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-10-19,October
TXN_6119798,Salad,1.0,5.0,5.0,Credit Card,In-store,2023-09-19,September
TXN_9793353,Coffee,3.0,2.0,6.0,Credit Card,Takeaway,2023-08-21,August
TXN_5017895,Salad,4.0,5.0,20.0,Cash,In-store,2023-09-25,September
TXN_4547995,Juice,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-11-30,November
TXN_7032256,Sandwich,5.0,4.0,20.0,Credit Card,In-store,2023-03-13,March
TXN_2578309,Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-05-05,May
TXN_2064360,Coffee,4.0,2.0,8.0,Digital Wallet,In-store,2023-08-30,August
TXN_5508573,Juice,1.0,3.0,3.0,Cash,Takeaway,2023-12-17,December
TXN_7125392,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-07-05,July
TXN_2564219,Salad,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-07-18,July
TXN_1203954,Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-08-12,August
TXN_4671054,Salad,100.0,5.0,20.0,Cash,Takeaway,2023-06-20,June
TXN_4488222,Tea,3.0,1.5,4.5,Digital Wallet,Takeaway,2023-03-13,March
TXN_3103967,Juice,2.0,3.0,6.0,Credit Card,In-store,2023-11-12,November
TXN_9853577,Sandwich,2.0,4.0,8.0,Credit Card,In-store,2023-04-30,April
TXN_4349597,Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-08-21,August
TXN_3353214,Sandwich,5.0,4.0,20.0,Credit Card,In-store,2023-08-12,August
TXN_7122708,Sandwich,5.0,4.0,20.0,Credit Card,Takeaway,2023-06-23,June
TXN_8788437,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-11-19,November
TXN_1672443,Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-10-03,October
TXN_6277500,Coffee,4.0,2.0,8.0,Credit Card,Takeaway,2023-01-09,January
TXN_6671827,Salad,1.0,5.0,5.0,Credit Card,Takeaway,2023-08-09,August
TXN_4647042,Sandwich,5.0,4.0,20.0,Cash,Takeaway,2023-04-25,April
TXN_1183212,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-06-30,June
TXN_8426712,Cookie,3.0,1.0,3.0,Digital Wallet,In-store,2023-05-22,May
TXN_5894676,Sandwich,5.0,4.0,20.0,Credit Card,Takeaway,2023-06-17,June
TXN_1411744,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-09-17,September
TXN_6610554,Coffee,5.0,2.0,10.0,Digital Wallet,In-store,2023-10-28,October
TXN_6169248,Juice,5.0,3.0,15.0,Credit Card,Takeaway,2023-08-12,August
TXN_1581997,Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-08-26,August
TXN_4868913,Juice,4.0,3.0,12.0,Cash,Takeaway,2023-06-30,June
TXN_8277553,Tea,3.0,1.5,4.5,Cash,In-store,2023-09-26,September
TXN_4030197,Salad,3.0,5.0,15.0,Credit Card,Takeaway,2023-03-05,March
TXN_7276927,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-07-06,July
TXN_3912836,Salad,1.0,5.0,5.0,Credit Card,In-store,2023-11-23,November
TXN_3833729,Sandwich,4.0,4.0,16.0,Digital Wallet,In-store,2023-11-13,November
TXN_7054393,Coffee,2.0,2.0,4.0,Digital Wallet,In-store,2023-05-30,May
TXN_1395083,Juice,1.0,3.0,3.0,Cash,In-store,2023-07-08,July
TXN_8784653,Sandwich,1.0,4.0,4.0,Cash,In-store,2023-09-12,September
TXN_3943666,Juice,4.0,3.0,12.0,Cash,Takeaway,2023-03-15,March
TXN_8308672,Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-01-01,January
TXN_3190959,Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-12-16,December
TXN_6199016,Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-02-14,February
TXN_9301279,Sandwich,1.0,4.0,4.0,Credit Card,In-store,2023-05-27,May
TXN_8900751,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-01-30,January
TXN_6542877,Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-12-06,December
TXN_5516804,Sandwich,80.0,4.0,20.0,Credit Card,Takeaway,2023-09-26,September
TXN_6345733,Coffee,1.0,2.0,2.0,Cash,In-store,2023-11-26,November
TXN_5834491,Tea,3.0,1.5,4.5,Credit Card,Takeaway,2023-08-13,August
TXN_1667192,Juice,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-07-17,July
TXN_1454730,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-07-21,July
TXN_3243832,Juice,2.0,3.0,6.0,Credit Card,In-store,2023-08-10,August
TXN_7501717,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-08-03,August
TXN_1351151,Sandwich,16.0,4.0,4.0,Credit Card,In-store,2023-10-03,October
TXN_6117497,Coffee,2.0,2.0,4.0,Digital Wallet,In-store,2023-02-13,February
TXN_3818464,Juice,2.0,3.0,6.0,Cash,In-store,2023-03-02,March
TXN_2093816,Sandwich,48.0,4.0,12.0,Cash,Takeaway,2023-04-06,April
TXN_7694020,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-08-06,August
TXN_4215488,Salad,5.0,5.0,25.0,Digital Wallet,In-store,2023-10-07,October
TXN_5167425,Juice,45.0,3.0,15.0,Digital Wallet,Takeaway,2023-08-04,August
TXN_7075261,Juice,1.0,3.0,3.0,Cash,In-store,2023-07-29,July
TXN_2694724,Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-06-26,June
TXN_8285304,Cookie,1.0,1.0,1.0,Cash,In-store,2023-07-09,July
TXN_7415686,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-04-13,April
TXN_8877644,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-09-01,September
TXN_7231548,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-11-06,November
TXN_2879361,Juice,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-11-22,November
TXN_5956755,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-03-05,March
TXN_6124342,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-09-14,September
TXN_3824443,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-10-08,October
TXN_6778177,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-10-12,October
TXN_2634410,Sandwich,3.0,4.0,12.0,Cash,Takeaway,2023-07-15,July
TXN_6975750,Juice,5.0,3.0,15.0,Credit Card,In-store,2023-01-08,January
TXN_7741256,Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-04-24,April
TXN_3484190,Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-12-27,December
TXN_2621008,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-10-21,October
TXN_5429861,Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-03-20,March
TXN_2828596,Coffee,8.0,2.0,4.0,Digital Wallet,Takeaway,2023-11-25,November
TXN_6348290,Coffee,4.0,2.0,8.0,Cash,In-store,2023-01-24,January
TXN_9813943,Salad,2.0,5.0,10.0,Cash,In-store,2023-04-06,April
TXN_2364171,Juice,4.0,3.0,12.0,Cash,Takeaway,2023-05-18,May
TXN_8002886,Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-05-28,May
TXN_9956671,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-05-05,May
TXN_7694491,Salad,3.0,5.0,15.0,Cash,In-store,2023-09-01,September
TXN_7517996,Juice,2.0,3.0,6.0,Cash,Takeaway,2023-10-22,October
TXN_1655827,Juice,1.0,3.0,3.0,Credit Card,In-store,2023-09-06,September
TXN_6047026,Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-03-24,March
TXN_2764962,Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-08-13,August
TXN_5396727,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-10-13,October
TXN_5198827,Tea,5.0,1.5,7.5,Cash,Takeaway,2023-02-15,February
TXN_8023817,Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-05-08,May
TXN_3413185,Juice,36.0,3.0,12.0,Credit Card,In-store,2023-03-03,March
TXN_9783452,Juice,3.0,3.0,9.0,Cash,In-store,2023-04-11,April
TXN_4171507,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-10-26,October
TXN_1491299,Juice,2.0,3.0,6.0,Credit Card,In-store,2023-02-27,February
TXN_4187327,Tea,2.0,1.5,3.0,Cash,Takeaway,2023-04-01,April
TXN_3277379,Salad,2.0,5.0,10.0,Credit Card,Takeaway,2023-01-06,January
TXN_2568101,Salad,5.0,5.0,25.0,Cash,Takeaway,2023-08-03,August
TXN_3247340,Tea,3.0,1.5,4.5,Cash,Takeaway,2023-12-25,December
TXN_7797321,Sandwich,5.0,4.0,20.0,Credit Card,Takeaway,2023-11-26,November
TXN_3044825,Tea,1.0,1.5,1.5,Credit Card,In-store,2023-08-14,August
TXN_9019429,Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-05-11,May
TXN_9744862,Juice,4.0,3.0,12.0,Cash,In-store,2023-09-19,September
TXN_6365371,Sandwich,2.0,4.0,8.0,Credit Card,Takeaway,2023-06-16,June
TXN_4543880,Salad,3.0,5.0,15.0,Cash,In-store,2023-07-18,July
TXN_4064245,Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-02-20,February
TXN_8777692,Coffee,4.0,2.0,8.0,Credit Card,In-store,2023-12-06,December
TXN_9126502,Sandwich,5.0,4.0,20.0,Credit Card,Takeaway,2023-09-22,September
TXN_6626427,Cookie,4.0,1.0,4.0,Digital Wallet,In-store,2023-02-13,February
TXN_4507755,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-05-10,May
TXN_3928766,Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-01-14,January
TXN_9104535,Juice,4.0,3.0,12.0,Cash,Takeaway,2023-04-13,April
TXN_4824773,Salad,5.0,5.0,25.0,Cash,Takeaway,2023-06-06,June
TXN_9981953,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-02-03,February
TXN_6627338,Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-12-03,December
TXN_3555821,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-07-12,July
TXN_1372991,Coffee,4.0,2.0,8.0,Credit Card,In-store,2023-11-17,November
TXN_6364938,Coffee,3.0,2.0,6.0,Digital Wallet,In-store,2023-07-16,July
TXN_3040823,Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-10-06,October
TXN_6755757,Sandwich,4.0,4.0,16.0,Credit Card,In-store,2023-04-05,April
TXN_4563646,Juice,5.0,3.0,15.0,Cash,Takeaway,2023-10-10,October
TXN_2130415,Coffee,4.0,2.0,2.0,Digital Wallet,Takeaway,2023-12-08,December
TXN_9617421,Tea,1.0,1.5,1.5,Cash,In-store,2023-08-21,August
TXN_1738607,Juice,2.0,3.0,6.0,Credit Card,In-store,2023-01-17,January
TXN_3832513,Salad,1.0,5.0,5.0,Credit Card,Takeaway,2023-02-13,February
TXN_4128086,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-05-29,May
TXN_3927733,Salad,5.0,5.0,25.0,Credit Card,Takeaway,2023-01-20,January
TXN_2518917,Cookie,1.0,1.0,1.0,Cash,In-store,2023-05-21,May
TXN_9489176,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-01-10,January
TXN_2004781,Sandwich,5.0,4.0,20.0,Credit Card,Takeaway,2023-04-20,April
TXN_3061266,Cookie,4.0,1.0,4.0,Credit Card,In-store,2023-12-06,December
TXN_2036482,Juice,1.0,3.0,3.0,Cash,In-store,2023-06-04,June
TXN_7217284,Salad,3.0,5.0,15.0,Cash,In-store,2023-12-29,December
TXN_5055872,Sandwich,48.0,4.0,12.0,Credit Card,Takeaway,2023-02-05,February
TXN_1386024,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-05-21,May
TXN_8397155,Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-08-16,August
TXN_9491244,Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-04-19,April
TXN_4301188,Sandwich,4.0,4.0,16.0,Credit Card,In-store,2023-12-23,December
TXN_4522012,Coffee,2.0,2.0,4.0,Cash,In-store,2023-04-13,April
TXN_4650044,Cookie,4.0,1.0,4.0,Cash,In-store,2023-06-21,June
TXN_5721215,Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-05-17,May
TXN_7865220,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-06-28,June
TXN_1869147,Sandwich,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-11-21,November
TXN_3377885,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-05-08,May
TXN_9270865,Sandwich,2.0,4.0,8.0,Credit Card,Takeaway,2023-11-06,November
TXN_7373126,Sandwich,2.0,4.0,8.0,Credit Card,Takeaway,2023-11-18,November
